wavelength,flux
5385.0,3.752132826662091e-09
5390.0,3.6982215068093183e-09
5395.0,3.6291778471309044e-09
5400.0,3.5784419871731643e-09
5405.0,3.5448963764395103e-09
5410.0,3.5901874806398837e-09
5415.0,3.6690430693653298e-09
5420.0,3.697378625489023e-09
5425.0,3.676295712295996e-09
5430.0,3.653564117911401e-09
5435.0,3.701658535248953e-09
5440.0,3.7668108632260555e-09
5445.0,3.7192464663604596e-09
5450.0,3.6953804460893025e-09
5455.0,3.694611949711657e-09
5460.0,3.703408690824972e-09
5465.0,3.7102372285602314e-09
5470.0,3.700159068031894e-09
5475.0,3.6435925387934276e-09
5480.0,3.627312894494139e-09
5485.0,3.6752367815751086e-09
5490.0,3.704948126070917e-09
5495.0,3.7145813092109847e-09
5500.0,3.701500883579456e-09
5505.0,3.6661618185718226e-09
5510.0,3.655524327683679e-09
5515.0,3.685735272540569e-09
5520.0,3.7090726046073996e-09
5525.0,3.65497387910807e-09
5530.0,3.616193788857913e-09
5535.0,3.6430474192883366e-09
5540.0,3.674056614499932e-09
5545.0,3.7065734925789684e-09
5550.0,3.7409484399120174e-09
5555.0,3.7128402574637676e-09
5560.0,3.659943681455502e-09
5565.0,3.619537780608084e-09
5570.0,3.581271723618329e-09
5575.0,3.6065639363869195e-09
5580.0,3.615859611727501e-09
5585.0,3.524984970582068e-09
5590.0,3.4598346410064096e-09
5595.0,3.4829732431518323e-09
5600.0,3.514709856489162e-09
5605.0,3.591581698714208e-09
5610.0,3.649832436281031e-09
5615.0,3.5781273499679855e-09
5620.0,3.5488350036416705e-09
5625.0,3.5902119055464254e-09
5630.0,3.6252332247244112e-09
5635.0,3.617427024593667e-09
5640.0,3.604464948736563e-09
5645.0,3.6213916310146033e-09
5650.0,3.622989019902434e-09
5655.0,3.556228866941069e-09
5660.0,3.5112708296480832e-09
5665.0,3.5468186165843463e-09
5670.0,3.601684284149087e-09
5675.0,3.618812360883794e-09
5680.0,3.5848870538757183e-09
5685.0,3.5470186787733837e-09
5690.0,3.564276429557367e-09
5695.0,3.5898357619856824e-09
5700.0,3.5624660998934132e-09
5705.0,3.4907357004954065e-09
5710.0,3.4467759757461636e-09
5715.0,3.516602342656938e-09
5720.0,3.609526899595039e-09
5725.0,3.6514984369517833e-09
5730.0,3.6493856825359217e-09
5735.0,3.644275992087387e-09
5740.0,3.636509315896319e-09
5745.0,3.6087670629569857e-09
5750.0,3.5721181568248994e-09
5755.0,3.5464531311646397e-09
5760.0,3.5537197629054162e-09
5765.0,3.5826477340350493e-09
5770.0,3.6075447074068734e-09
5775.0,3.5844722745537183e-09
5780.0,3.528844105815665e-09
5785.0,3.512577340103462e-09
5790.0,3.5426008793137953e-09
5795.0,3.5707636847348567e-09
5800.0,3.591356323440209e-09
5805.0,3.5929637043352614e-09
5810.0,3.5868417125328733e-09
5815.0,3.5979716983547405e-09
5820.0,3.614793575579256e-09
5825.0,3.6227714161896074e-09
5830.0,3.625341138402405e-09
5835.0,3.625162614540045e-09
5840.0,3.6337215458814853e-09
5845.0,3.609876397803191e-09
5850.0,3.5585916435820764e-09
5855.0,3.5016143318244985e-09
5860.0,3.4961817885204027e-09
5865.0,3.5363147965483677e-09
5870.0,3.581144270015102e-09
5875.0,3.590938657538345e-09
5880.0,3.5363412198563537e-09
5885.0,3.385989266746492e-09
5890.0,3.2170086594618397e-09
5895.0,3.2254974247081236e-09
5900.0,3.3815981126394945e-09
5905.0,3.488302313670033e-09
5910.0,3.496607892117254e-09
5915.0,3.487292010717624e-09
5920.0,3.490197686417673e-09
5925.0,3.4754725763974648e-09
5930.0,3.4617178013007788e-09
5935.0,3.481327226495523e-09
5940.0,3.483930921532874e-09
5945.0,3.4555223127341606e-09
5950.0,3.430265183013148e-09
5955.0,3.445933760559683e-09
5960.0,3.4636915557939574e-09
5965.0,3.4674325632977343e-09
5970.0,3.4594549447319878e-09
5975.0,3.432836681582785e-09
5980.0,3.411667837127652e-09
5985.0,3.392946590352608e-09
5990.0,3.4046359065342813e-09
5995.0,3.423145100711622e-09
6000.0,3.4076650390346686e-09
6005.0,3.375868917743219e-09
6010.0,3.3600686677459635e-09
6015.0,3.3399734089556432e-09
6020.0,3.3217240069660647e-09
6025.0,3.343563648172676e-09
6030.0,3.389051483893013e-09
6035.0,3.415960181385458e-09
6040.0,3.4145863914147867e-09
6045.0,3.419268201909631e-09
6050.0,3.4152329853043284e-09
6055.0,3.405338899753474e-09
6060.0,3.395138614692428e-09
6065.0,3.3974643098844126e-09
6070.0,3.413125559958985e-09
6075.0,3.392431446869182e-09
6080.0,3.350139499147531e-09
6085.0,3.3403344534832513e-09
6090.0,3.33333360913457e-09
6095.0,3.3206886129732993e-09
6100.0,3.29958305123057e-09
6105.0,3.3140359345651405e-09
6110.0,3.3435421098459983e-09
6115.0,3.3264484500250546e-09
6120.0,3.2965610241575405e-09
6125.0,3.3061398063694014e-09
6130.0,3.3018483502900153e-09
6135.0,3.2493976398484392e-09
6140.0,3.243551427445368e-09
6145.0,3.282641714008605e-09
6150.0,3.2946627648300364e-09
6155.0,3.2583504783190165e-09
6160.0,3.1854088256011437e-09
6165.0,3.1617124474081493e-09
6170.0,3.203034282250883e-09
6175.0,3.2658238335869783e-09
6180.0,3.3030922441668054e-09
6185.0,3.29139382415633e-09
6190.0,3.2648042047611625e-09
6195.0,3.287072614099884e-09
6200.0,3.3226672524477863e-09
6205.0,3.329699627130367e-09
6210.0,3.2999045718185016e-09
6215.0,3.263132875019892e-09
6220.0,3.2536500160773585e-09
6225.0,3.2549332118492202e-09
6230.0,3.2278881789693514e-09
6235.0,3.2237257308054268e-09
6240.0,3.2253757442646247e-09
6245.0,3.207050180975557e-09
6250.0,3.1939952904735947e-09
6255.0,3.173308948944964e-09
6260.0,3.190798292251884e-09
6265.0,3.217905275576527e-09
6270.0,3.2359255275338228e-09
6275.0,3.202311527061852e-09
6280.0,3.16927772914255e-09
6285.0,3.211871435482294e-09
6290.0,3.2289446671995847e-09
6295.0,3.1997622329527076e-09
6300.0,3.165528061899181e-09
6305.0,3.1822453561147768e-09
6310.0,3.1887554818865738e-09
6315.0,3.157537564746349e-09
6320.0,3.1633740071868033e-09
6325.0,3.202290432824384e-09
6330.0,3.2099811697605674e-09
6335.0,3.1766962393930953e-09
6340.0,3.1700728708727866e-09
6345.0,3.1943243605780935e-09
6350.0,3.2064177979407305e-09
6355.0,3.180964602833569e-09
6360.0,3.1481517392961678e-09
6365.0,3.1581373072242513e-09
6370.0,3.193914022148192e-09
6375.0,3.2042497544182424e-09
6380.0,3.1942717360067263e-09
6385.0,3.1912383846588455e-09
6390.0,3.1781322018531455e-09
6395.0,3.1475935191593862e-09
6400.0,3.1338920347678823e-09
6405.0,3.129489112296824e-09
6410.0,3.117264668617281e-09
6415.0,3.1187121773967874e-09
6420.0,3.123653335990184e-09
6425.0,3.144558835543876e-09
6430.0,3.1463569527545587e-09
6435.0,3.1378926124148165e-09
6440.0,3.1429923108561297e-09
6445.0,3.1513394116444715e-09
6450.0,3.128990400114162e-09
6455.0,3.1124098853752002e-09
6460.0,3.0969060649255198e-09
6465.0,3.0979370180261867e-09
6470.0,3.111050528303849e-09
6475.0,3.115701030509399e-09
6480.0,3.116545466141929e-09
6485.0,3.108853396938116e-09
6490.0,3.056725095262891e-09
6495.0,2.9963256320542087e-09
6500.0,3.045221852460145e-09
6505.0,3.1125713118029807e-09
6510.0,3.1349483009535106e-09
6515.0,3.1102909137104007e-09
6520.0,3.097589074130269e-09
6525.0,3.102290424550347e-09
6530.0,3.1043376758077557e-09
6535.0,3.099805079287421e-09
6540.0,3.083491018074369e-09
6545.0,3.0513338522553113e-09
6550.0,2.9836138004668555e-09
6555.0,2.8079973901640187e-09
6560.0,2.5559219185566917e-09
6565.0,2.602456916633855e-09
6570.0,2.838372648028553e-09
6575.0,2.9796740630416707e-09
6580.0,3.0358253688689274e-09
6585.0,3.038343576733382e-09
6590.0,3.020336425407777e-09
6595.0,3.0207252255110006e-09
6600.0,3.0476194901041254e-09
6605.0,3.040564910961052e-09
6610.0,3.0409674778297813e-09
6615.0,3.0557372188155796e-09
6620.0,3.0617055557513595e-09
6625.0,3.0445921339605775e-09
6630.0,3.0115951954456932e-09
6635.0,2.9983129312682877e-09
6640.0,3.007288862377777e-09
6645.0,3.013014504560374e-09
6650.0,3.024825945274756e-09
6655.0,3.0240017157012744e-09
6660.0,3.0054396749079615e-09
6665.0,2.9959288383452076e-09
6670.0,3.0006301887652853e-09
6675.0,2.9839575255152795e-09
6680.0,2.9797204703641e-09
6685.0,2.9962645697878543e-09
6690.0,2.999300807715599e-09
6695.0,2.9855304894965684e-09
6700.0,2.976765056672548e-09
6705.0,2.975216073508591e-09
6710.0,2.9689284364309287e-09
6715.0,2.945464538939291e-09
6720.0,2.939523069400707e-09
6725.0,2.9528781642085278e-09
6730.0,2.961230149978178e-09
6735.0,2.964449574704986e-09
6740.0,2.960971690058045e-09
6745.0,2.9529059197841434e-09
6750.0,2.9451581173844943e-09
6755.0,2.949320121459209e-09
6760.0,2.952481148454922e-09
6765.0,2.940461651945725e-09
6770.0,2.928810083346889e-09
6775.0,2.937295517924099e-09
6780.0,2.942970089847563e-09
6785.0,2.941895393959726e-09
6790.0,2.9411242330468212e-09
6795.0,2.9324240813366487e-09
6800.0,2.9285747160656683e-09
6805.0,2.921372255215715e-09
6810.0,2.9235034393337855e-09
6815.0,2.9269151546884586e-09
6820.0,2.9245466048877233e-09
6825.0,2.9228603981579226e-09
6830.0,2.9138658153016195e-09
6835.0,2.8982114486098e-09
6840.0,2.882992955477448e-09
6845.0,2.8788560424430898e-09
6850.0,2.8829585385636847e-09
6855.0,2.879078087048015e-09
6860.0,2.876286986364107e-09
6865.0,2.8810434038462063e-09
6870.0,2.8802018547935404e-09
6875.0,2.8827404907616483e-09
6880.0,2.881562544132521e-09
6885.0,2.874007254405342e-09
6890.0,2.8727236145442703e-09
6895.0,2.8736888424418794e-09
6900.0,2.8744555624626855e-09
6905.0,2.874806392938467e-09
6910.0,2.8714013389219417e-09
6915.0,2.8626463421943527e-09
6920.0,2.859040559854975e-09
6925.0,2.861783254815009e-09
6930.0,2.8631741422202595e-09
6935.0,2.8649034256034156e-09
6940.0,2.8605822155469696e-09
6945.0,2.8540034779922507e-09
6950.0,2.85387269371995e-09
6955.0,2.854885217118408e-09
6960.0,2.858087100321427e-09
6965.0,2.8634368209878858e-09
6970.0,2.8612314739717704e-09
6975.0,2.8367126425621336e-09
6980.0,2.828216549843887e-09
6985.0,2.8446218713895632e-09
6990.0,2.844154245451591e-09
6995.0,2.8345035207877345e-09
7000.0,2.8109952143751116e-09
7005.0,2.7928015455813693e-09
7010.0,2.7956081893876217e-09
7015.0,2.7819690995301016e-09
7020.0,2.7825912685131016e-09
7025.0,2.7836992710916775e-09
7030.0,2.7967932414441066e-09
7035.0,2.794227516034198e-09
7040.0,2.8082758340985947e-09
7045.0,2.831687995197285e-09
7050.0,2.8233853033299283e-09
7055.0,2.804465992767291e-09
7060.0,2.79580603113061e-09
7065.0,2.791869624374499e-09
7070.0,2.7989903728098398e-09
7075.0,2.8081128533585797e-09
7080.0,2.7975894933973677e-09
7085.0,2.773971496949912e-09
7090.0,2.7725692852698103e-09
7095.0,2.7891524645440313e-09
7100.0,2.803124843353544e-09
7105.0,2.7999829121938546e-09
7110.0,2.7834354821010265e-09
7115.0,2.7755038267684995e-09
7120.0,2.7776934086176652e-09
7125.0,2.772282625684852e-09
7130.0,2.7722393269868917e-09
7135.0,2.7905968646990686e-09
7140.0,2.8023001696908523e-09
7145.0,2.7723050521899495e-09
7150.0,2.7545539182938228e-09
7155.0,2.7737969698904408e-09
7160.0,2.7619331266492964e-09
7165.0,2.7126945134625657e-09
7170.0,2.69085376203293e-09
7175.0,2.6654840556972204e-09
7180.0,2.6310877920820985e-09
7185.0,2.564794376880286e-09
7190.0,2.540335941603189e-09
7195.0,2.5650619406292208e-09
7200.0,2.591326708767383e-09
7205.0,2.6167739086702113e-09
7210.0,2.671702192813541e-09
7215.0,2.71902012016767e-09
7220.0,2.724988235058845e-09
7225.0,2.7212394559938957e-09
7230.0,2.702600143678069e-09
7235.0,2.660452746994224e-09
7240.0,2.650344166355012e-09
7245.0,2.659390041515053e-09
7250.0,2.6682238640773903e-09
7255.0,2.6583633072618795e-09
7260.0,2.6590778468005283e-09
7265.0,2.658512965325599e-09
7270.0,2.653409492126002e-09
7275.0,2.6201674163672806e-09
7280.0,2.6087381144179744e-09
7285.0,2.5935915637376183e-09
7290.0,2.5640705114682305e-09
7295.0,2.5952289206543355e-09
7300.0,2.630583084695104e-09
7305.0,2.6099138406010525e-09
7310.0,2.603470772299943e-09
7315.0,2.6314934675752966e-09
7320.0,2.645131003120582e-09
7325.0,2.6333006886147814e-09
7330.0,2.6259816543472425e-09
7335.0,2.64635180435846e-09
7340.0,2.6694884081024384e-09
7345.0,2.6600106561858183e-09
7350.0,2.6314173062758073e-09
7355.0,2.6127364716188595e-09
7360.0,2.6163948785296043e-09
7365.0,2.620459627067362e-09
7370.0,2.6290976062881555e-09
7375.0,2.632184692430428e-09
7380.0,2.616514116482449e-09
7385.0,2.5645092716075624e-09
7390.0,2.537910104294383e-09
7395.0,2.5630317868063912e-09
7400.0,2.5807760373197652e-09
7405.0,2.5738500220029437e-09
7410.0,2.5445423545988888e-09
7415.0,2.5352879795548233e-09
7420.0,2.549576993970959e-09
7425.0,2.5842190609637328e-09
7430.0,2.6156359300699705e-09
7435.0,2.6235553729492267e-09
7440.0,2.601125093093515e-09
7445.0,2.5756876631533032e-09
7450.0,2.5877746612223973e-09
7455.0,2.6061379720943023e-09
7460.0,2.6038446954146366e-09
7465.0,2.610161642380149e-09
7470.0,2.6200461800129915e-09
7475.0,2.608706584084075e-09
7480.0,2.595235804037088e-09
7485.0,2.5888291510511863e-09
7490.0,2.572406732070931e-09
7495.0,2.552056121984947e-09
7500.0,2.556370670703245e-09
7505.0,2.5509014900393367e-09
7510.0,2.531971743380268e-09
7515.0,2.5483186671948488e-09
7520.0,2.5595781050213873e-09
7525.0,2.5448922968962506e-09
7530.0,2.5387980606694782e-09
7535.0,2.555548217486603e-09
7540.0,2.5702255879167524e-09
7545.0,2.5649684598505473e-09
7550.0,2.553738331911859e-09
7555.0,2.5439266249094317e-09
7560.0,2.5397959291240113e-09
7565.0,2.5393300795428786e-09
7570.0,2.5336754916338577e-09
7575.0,2.5320436858322637e-09
7580.0,2.5284576654627244e-09
7585.0,2.5263906522354773e-09
7590.0,2.5387887347960714e-09
7595.0,2.5510151768770584e-09
7600.0,2.549567890142157e-09
7605.0,2.5338535714070076e-09
7610.0,2.5136572823214465e-09
7615.0,2.501871154692026e-09
7620.0,2.5054467389651336e-09
7625.0,2.5140243220533876e-09
7630.0,2.5169240025491035e-09
7635.0,2.520076813894434e-09
7640.0,2.519078723395296e-09
7645.0,2.5135686865240814e-09
7650.0,2.505659013607442e-09
7655.0,2.49156628662206e-09
7660.0,2.4759418959519053e-09
7665.0,2.4726627412263724e-09
7670.0,2.4847255364335297e-09
7675.0,2.4950101984444473e-09
7680.0,2.4927622188641863e-09
7685.0,2.4861857017555167e-09
7690.0,2.481149730115817e-09
7695.0,2.4745439031192973e-09
7700.0,2.476408189622248e-09
7705.0,2.4810409282594037e-09
7710.0,2.4773991746940283e-09
7715.0,2.4683091126576073e-09
7720.0,2.464984438788065e-09
7725.0,2.459780379382437e-09
7730.0,2.4590798286538984e-09
7735.0,2.46939668713253e-09
7740.0,2.4597581749219444e-09
7745.0,2.4255282227159114e-09
7750.0,2.4137170040461342e-09
7755.0,2.4403870035882846e-09
7760.0,2.4586204183663085e-09
7765.0,2.4622448524525e-09
7770.0,2.4470283577215923e-09
7775.0,2.4246662455595924e-09
7780.0,2.4150728084038064e-09
7785.0,2.4227080341887586e-09
7790.0,2.428997225578655e-09
7795.0,2.4263149267511608e-09
7800.0,2.418936828618712e-09
7805.0,2.4171755708124465e-09
7810.0,2.4180224489356306e-09
7815.0,2.431556511695021e-09
7820.0,2.4378761231957924e-09
7825.0,2.43253750475958e-09
7830.0,2.4056392433635665e-09
7835.0,2.3878590216241946e-09
7840.0,2.4015007760169738e-09
7845.0,2.409499488820188e-09
7850.0,2.4071431514727237e-09
7855.0,2.4097031037229044e-09
7860.0,2.4137214449382327e-09
7865.0,2.4099493511897663e-09
7870.0,2.403019339070056e-09
7875.0,2.3969131124346177e-09
7880.0,2.39056796580428e-09
7885.0,2.404083376816857e-09
7890.0,2.399861864788022e-09
7895.0,2.3793627068613432e-09
7900.0,2.370315277389068e-09
7905.0,2.3759976208737044e-09
7910.0,2.3754047617785545e-09
7915.0,2.3626787193364862e-09
7920.0,2.346348004778065e-09
7925.0,2.339156646158358e-09
7930.0,2.326535630814419e-09
7935.0,2.310968971741545e-09
7940.0,2.3047179720236954e-09
7945.0,2.297175338838997e-09
7950.0,2.3152360029143892e-09
7955.0,2.3356769851545778e-09
7960.0,2.3415269723159327e-09
7965.0,2.3492074952002895e-09
7970.0,2.35539632242876e-09
7975.0,2.356882911058733e-09
7980.0,2.3558091033493156e-09
7985.0,2.355497352724001e-09
7990.0,2.346714600420796e-09
7995.0,2.317680269925404e-09
8000.0,2.295955425779539e-09
8005.0,2.3079496092037743e-09
8010.0,2.319726855048998e-09
8015.0,2.327235293364538e-09
8020.0,2.322478653837834e-09
8025.0,2.297930290495742e-09
8030.0,2.2866006865740474e-09
8035.0,2.2998780657701445e-09
8040.0,2.3029047557798776e-09
8045.0,2.278231603369818e-09
8050.0,2.2707684621536828e-09
8055.0,2.294184620055262e-09
8060.0,2.3127739723349805e-09
8065.0,2.305033719451899e-09
8070.0,2.292679379678475e-09
8075.0,2.2899384610752804e-09
8080.0,2.2906132546296476e-09
8085.0,2.27877405833965e-09
8090.0,2.268407461869515e-09
8095.0,2.253160324983128e-09
8100.0,2.2533777066513494e-09
8105.0,2.2711190705848594e-09
8110.0,2.2818762435150575e-09
8115.0,2.274793020617949e-09
8120.0,2.2711281744136613e-09
8125.0,2.2751731609815806e-09
8130.0,2.267953602697048e-09
8135.0,2.254910036469937e-09
8140.0,2.239464169662142e-09
8145.0,2.2200277172146343e-09
8150.0,2.2065218541200693e-09
8155.0,2.2029851276528234e-09
8160.0,2.1933825866682355e-09
8165.0,2.172906077291259e-09
8170.0,2.167126922358875e-09
8175.0,2.1675916617169833e-09
8180.0,2.1591084475858224e-09
8185.0,2.1499497737664797e-09
8190.0,2.143095478857049e-09
8195.0,2.114412422926648e-09
8200.0,2.1241666203764e-09
8205.0,2.1819297479908073e-09
8210.0,2.211053784506589e-09
8215.0,2.2001653832148804e-09
8220.0,2.1573316466572123e-09
8225.0,2.1146251416581663e-09
8230.0,2.0870150052587633e-09
8235.0,2.1296433505568757e-09
8240.0,2.1774857472678377e-09
8245.0,2.193837778108332e-09
8250.0,2.1931574334388415e-09
8255.0,2.1811168426921768e-09
8260.0,2.1888419965421235e-09
8265.0,2.205960081269609e-09
8270.0,2.1999249089077466e-09
8275.0,2.167456436552584e-09
8280.0,2.149191047351451e-09
8285.0,2.1494088731088823e-09
8290.0,2.1446839859606825e-09
8295.0,2.144354249722369e-09
8300.0,2.1459904964160614e-09
8305.0,2.14150808197644e-09
8310.0,2.1385138104790258e-09
8315.0,2.1360095914246813e-09
8320.0,2.1312815956520126e-09
8325.0,2.12425543821837e-09
8330.0,2.105527530105178e-09
8335.0,2.0929047384043997e-09
8340.0,2.093415885084937e-09
8345.0,2.1070447608906306e-09
8350.0,2.13299200524375e-09
8355.0,2.149925348859938e-09
8360.0,2.144843191942414e-09
8365.0,2.137029886384312e-09
8370.0,2.134831200706344e-09
8375.0,2.135066123898355e-09
8380.0,2.1280837092518823e-09
8385.0,2.106173457860905e-09
8390.0,2.1025612362279844e-09
8395.0,2.123271558573947e-09
8400.0,2.1346260314913934e-09
8405.0,2.1286283846677634e-09
8410.0,2.1224073609715788e-09
8415.0,2.1175781128590643e-09
8420.0,2.1111981052257534e-09
8425.0,2.1079391565592687e-09
8430.0,2.1065531541353266e-09
8435.0,2.093700324223846e-09
8440.0,2.0902395370114846e-09
8445.0,2.0944013190415944e-09
8450.0,2.1063906174845215e-09
8455.0,2.1216566281623273e-09
8460.0,2.1225086133114246e-09
8465.0,2.1024846308392853e-09
8470.0,2.0865886796173072e-09
8475.0,2.0959289859234786e-09
8480.0,2.104156404669766e-09
8485.0,2.1058161880915804e-09
8490.0,2.0724386651238547e-09
8495.0,1.9652957039539842e-09
8500.0,1.9027563968876393e-09
8505.0,1.981444341936367e-09
8510.0,2.0425037217108866e-09
8515.0,2.0376520470932746e-09
8520.0,2.0373229769887757e-09
8525.0,2.0298449587841105e-09
8530.0,2.0069792494581407e-09
8535.0,1.9129884343271897e-09
8540.0,1.7255653572689766e-09
8545.0,1.6727078611111779e-09
8550.0,1.7847390232361704e-09
8555.0,1.9061121570018713e-09
8560.0,1.9813632956555693e-09
8565.0,2.013289535085505e-09
8570.0,2.013603506156869e-09
8575.0,2.0075965334598322e-09
8580.0,1.9984853771859434e-09
8585.0,1.9929946581953573e-09
8590.0,1.9907036019617408e-09
8595.0,1.985336561816098e-09
8600.0,1.9864341282982423e-09
8605.0,1.994411080730174e-09
8610.0,1.98823335573195e-09
8615.0,1.977727537294527e-09
8620.0,1.982960906588005e-09
8625.0,1.9921315708160137e-09
8630.0,2.0038202208638722e-09
8635.0,2.0099122366445954e-09
8640.0,2.0033923409101817e-09
8645.0,1.986177666779554e-09
8650.0,1.9646315685406535e-09
8655.0,1.9002199813655807e-09
8660.0,1.7603855040349004e-09
8665.0,1.6877202968501592e-09
8670.0,1.7586162526228577e-09
8675.0,1.8616892472067548e-09
8680.0,1.925368531274785e-09
8685.0,1.9273487250615062e-09
8690.0,1.9225552261303847e-09
8695.0,1.960344775397971e-09
8700.0,1.995246634578507e-09
8705.0,1.9982422383435505e-09
8710.0,1.983677666572703e-09
8715.0,1.9819188512570918e-09
8720.0,1.991923070931989e-09
8725.0,1.9882810953220087e-09
8730.0,1.975997143688346e-09
8735.0,1.962829010437872e-09
8740.0,1.9606236634217566e-09
8745.0,1.9624959435304845e-09
8750.0,1.9533610284838687e-09
8755.0,1.950288597285521e-09
8760.0,1.963336160315521e-09
8765.0,1.9692496522338843e-09
8770.0,1.9656212213448043e-09
8775.0,1.9645518545274854e-09
8780.0,1.968877283431425e-09
8785.0,1.9610006951609193e-09
8790.0,1.9418577856811226e-09
8795.0,1.936205418218151e-09
8800.0,1.9261268136006038e-09
8805.0,1.8875088159120423e-09
8810.0,1.8888981490050583e-09
8815.0,1.929763460140066e-09
8820.0,1.941999006049855e-09
8825.0,1.9352197622168887e-09
8830.0,1.941178773279262e-09
8835.0,1.92898097495231e-09
8840.0,1.918730285765946e-09
8845.0,1.9291463981829793e-09
8850.0,1.9370511861183104e-09
8855.0,1.9311692245338463e-09
8860.0,1.9069941181726335e-09
8865.0,1.8840482507442857e-09
8870.0,1.889636669361039e-09
8875.0,1.909993496695961e-09
8880.0,1.9222150537956395e-09
8885.0,1.9305324006069213e-09
8890.0,1.9297146103269824e-09
8895.0,1.920560821488948e-09
8900.0,1.9228036940432958e-09
8905.0,1.931229620666386e-09
8910.0,1.926653725448091e-09
8915.0,1.921475645261239e-09
8920.0,1.908781355197675e-09
8925.0,1.893167178579347e-09
8930.0,1.8911094912255066e-09
8935.0,1.906726332379094e-09
8940.0,1.9066441758752717e-09
8945.0,1.888733613952809e-09
8950.0,1.8808976598450045e-09
8955.0,1.8880592644876515e-09
8960.0,1.8849586336244784e-09
8965.0,1.871421462240619e-09
8970.0,1.8649726207797812e-09
8975.0,1.8671093560129748e-09
8980.0,1.8761667774924717e-09
8985.0,1.8502798182495894e-09
8990.0,1.827147988464617e-09
8995.0,1.8693846470796416e-09
9000.0,1.8499038967334513e-09
9005.0,1.830262053026388e-09
9010.0,1.833519891469848e-09
9015.0,1.8250304600897493e-09
9020.0,1.8366457243956802e-09
9025.0,1.8494363818177817e-09
9030.0,1.8842427618182e-09
9035.0,1.9087158520392222e-09
9040.0,1.9058270517291476e-09
9045.0,1.902789703578378e-09
9050.0,1.9000139239722103e-09
9055.0,1.8897203801770956e-09
9060.0,1.8602944740209182e-09
9065.0,1.8439223481436784e-09
9070.0,1.8430826864701544e-09
9075.0,1.8389572087329498e-09
9080.0,1.818873607284388e-09
9085.0,1.806330751641383e-09
9090.0,1.7941975682944644e-09
9095.0,1.7891877979181459e-09
9100.0,1.8061141471292785e-09
9105.0,1.824982609477388e-09
9110.0,1.83380266527422e-09
9115.0,1.8264112444654756e-09
9120.0,1.829065676695052e-09
9125.0,1.8381337563155853e-09
9130.0,1.818796779851084e-09
9135.0,1.8077738195287907e-09
9140.0,1.8271943957870462e-09
9145.0,1.8234138643435926e-09
9150.0,1.7970013255208528e-09
9155.0,1.7854899780900269e-09
9160.0,1.818587724855547e-09
9165.0,1.8319193939575484e-09
9170.0,1.806108262947248e-09
9175.0,1.7898074133881892e-09
9180.0,1.8050543282299714e-09
9185.0,1.825347206718675e-09
9190.0,1.8245204236322365e-09
9195.0,1.8187690242754684e-09
9200.0,1.8277357405338535e-09
9205.0,1.8211668839640538e-09
9210.0,1.7971171217823212e-09
9215.0,1.7804404617294267e-09
9220.0,1.795069537458005e-09
9225.0,1.8235413179468196e-09
9230.0,1.8164295623179783e-09
9235.0,1.791219284008605e-09
9240.0,1.7836547794303215e-09
9245.0,1.7912968885980263e-09
9250.0,1.7895477322227293e-09
9255.0,1.773519220371611e-09
9260.0,1.7779067107426272e-09
9265.0,1.815125605375556e-09
9270.0,1.8343994101499561e-09
9275.0,1.8335871709851403e-09
9280.0,1.827406781451657e-09
9285.0,1.8245905897273929e-09
9290.0,1.8199188822620727e-09
9295.0,1.8025404502353126e-09
9300.0,1.7935272156321957e-09
9305.0,1.770178559290514e-09
9310.0,1.7554633302552247e-09
9315.0,1.7217786085765852e-09
9320.0,1.6872682140345319e-09
9325.0,1.6840698835451917e-09
9330.0,1.689810735783226e-09
9335.0,1.6501507937860538e-09
9340.0,1.6161815219462028e-09
9345.0,1.612533662154192e-09
9350.0,1.6713637140952642e-09
9355.0,1.6427239568628238e-09
9360.0,1.6594232654654206e-09
9365.0,1.6892798271328502e-09
9370.0,1.679277050747885e-09
9375.0,1.688713058278779e-09
9380.0,1.7055651335695643e-09
9385.0,1.7563572818346529e-09
9390.0,1.8198651474676808e-09
9395.0,1.859425724504149e-09
9400.0,1.8309719296283333e-09
9405.0,1.7933754481447295e-09
9410.0,1.7459249601614601e-09
9415.0,1.7308933175641528e-09
9420.0,1.7262402618456463e-09
9425.0,1.6951277048704583e-09
9430.0,1.6804119207236567e-09
9435.0,1.6865621121908703e-09
9440.0,1.6238584921168808e-09
9445.0,1.663921000982782e-09
9450.0,1.7167878230139877e-09
9455.0,1.6767542909690292e-09
9460.0,1.6583285855631402e-09
9465.0,1.7122065987251744e-09
9470.0,1.7297171472918649e-09
9475.0,1.7107394389981323e-09
9480.0,1.6935270963358562e-09
9485.0,1.7232677507195149e-09
9490.0,1.7418393394308396e-09
9495.0,1.6720083095833616e-09
9500.0,1.6347712072928289e-09
9505.0,1.7142263164515725e-09
9510.0,1.7525719764321934e-09
9515.0,1.7029397891832332e-09
9520.0,1.646877412220249e-09
9525.0,1.6653584067327643e-09
9530.0,1.6941402725123567e-09
9535.0,1.7222180348497318e-09
9540.0,1.721466746928968e-09
9545.0,1.6790819845624583e-09
9550.0,1.6714580830523573e-09
9555.0,1.6608739938916983e-09
9560.0,1.6641161781905112e-09
9565.0,1.6539505320878334e-09
9570.0,1.6603858288277706e-09
9575.0,1.688664097443393e-09
9580.0,1.6656518386781727e-09
9585.0,1.6499124289026668e-09
